elvol_aux_var,gp_factor_aux_var,id,mixing_length_aux_var,mixing_length_std_aux_var,x,y,yw_aux_var,z
0.0062098847870425,1,1189,0.0094541932879326,0.0094541932879326,-5.5222465770915,0.12304930005653,0.023059008019348,0.27256819873947
0.0062098852935093,1,1273,0.0094541932145396,0.0094541932145396,-5.5222465758551,0.12304931091199,0.02305900784034,-0.27256819854152
0.0056870149343087,1,1182,0.0086573078370261,0.0086573078370261,-5.4933343010428,0.36849990711088,0.021115384968356,0.27258770653621
0.0056870146243381,1,1259,0.0086573077139816,0.0086573077139816,-5.4933342989612,0.36849992425154,0.021115384668248,-0.2725877061017
0.0060826517942705,1,1190,0.02836257541388,0.02836257541388,-5.4761935598714,0.12060196422936,0.069177013204585,0.27259174745785
0.006082652169393,1,1274,0.028362575123201,0.028362575123201,-5.4761935592485,0.12060197352602,0.069177012495613,-0.27259174711756
0.0062140648505873,1,1217,0.0095521078482667,0.0095521078482667,-5.468548957829,0.12307337497646,0.023297824020163,0.81504490114393
0.0062140653085855,1,1266,0.0095521076736855,0.0095521076736855,-5.4685489568427,0.12307338598359,0.023297823594355,-0.81504490094599
0.0049992353781297,1,1175,0.007683852668764,0.007683852668764,-5.4541408060744,0.61242411773819,0.018741104070156,0.27260721424726
0.004999235040208,1,1245,0.0076838524898189,0.0076838524898189,-5.4541408051819,0.61242412574435,0.018741103633705,-0.27260721373546
0.0055602300309453,1,1183,0.025971905376186,0.025971905376186,-5.4517292216684,0.36125759087364,0.063346110673625,0.27260818499324
0.0055602296037394,1,1260,0.025971904787801,0.025971904787801,-5.4517292211404,0.36125760570654,0.06334610923854,-0.27260818410715
0.0056896432857728,1,1210,0.0087450755425933,0.0087450755425933,-5.4393461054229,0.36855903857915,0.02132945254291,0.81506440894068
0.0056896428056489,1,1252,0.0087450751056042,0.0087450751056042,-5.4393461040462,0.36855905616835,0.021329451477083,-0.81506440850617
0.0059554010113836,1,1275,0.045,0.045,-5.4301405612514,0.11815470449677,0.11529499494652,-0.27261530819124
0.0059554007125956,1,1191,0.045,0.045,-5.4301405611011,0.11815469664759,0.11529499635081,0.27261530863713
0.0060855119438322,1,1267,0.028656337819988,0.028656337819988,-5.4220178094761,0.12062196376536,0.06989350687802,-0.81506844952202
0.0060855116773127,1,1218,0.028656338557098,0.028656338557098,-5.4220178090343,0.1206219537883,0.069893508675849,0.81506844986232
0.004869827340794,1,1246,0.023051517582984,0.023051517582984,-5.4185653918203,0.60062165863193,0.056223213617034,-0.27262462115899
0.00486982789,1,1176,0.023051518492617,0.023051518492617,-5.4185653906048,0.60062165132095,0.056223215835652,0.27262462245611
0.0054334305346208,1,1261,0.043286464899225,0.043286464899225,-5.4101241991488,0.35401549223179,0.10557674365665,-0.27262869960551
0.0054334309267764,1,1184,0.043286466164086,0.043286466164086,-5.4101241976584,0.35401547937447,0.10557674674167,0.27262870083292
0.0041505197064291,1,1231,0.0066126652444408,0.0066126652444408,-5.4047448003528,0.85436287738423,0.016128451815709,-0.27262672135454
0.0041505199715888,1,1168,0.0066126655514942,0.0066126655514942,-5.4047447999866,0.85436287537102,0.01612845256462,0.27262672190956
0.0050003696102575,1,1238,0.0077569165597733,0.0077569165597733,-5.3997583552679,0.61248746632295,0.018919308682374,-0.81508391613993
0.0050003702419479,1,1203,0.0077569172684759,0.0077569172684759,-5.3997583550379,0.6124874575806,0.018919310410917,0.81508391665173
0.0055618852169177,1,1253,0.026235254333728,0.026235254333728,-5.3973081686472,0.36130649747994,0.063988425204216,-0.81508488651162
0.0055618860470947,1,1211,0.026235256307572,0.026235256307572,-5.3973081660943,0.36130648062088,0.063988430018467,0.81508488739771
0.0058281318576605,1,1276,0.045,0.045,-5.3840875821328,0.1157075047639,0.11588412256511,-0.27263888192138
0.0058281315687199,1,1192,0.045,0.045,-5.3840875815047,0.11570749855612,0.11588411640149,0.27263888238152
0.0047404093405809,1,1247,0.03841910235322,0.03841910235322,-5.3829900715091,0.58881953330354,0.093705127690781,-0.27264209107071
0.0047404098563088,1,1177,0.038419104353122,0.038419104353122,-5.3829900674438,0.58881952613879,0.093705132568591,0.27264209296937
0.0040150247599869,1,1232,0.019837924240774,0.019837924240774,-5.3767686685393,0.83830571618655,0.048385181075058,-0.27264105819841
0.0040150253175427,1,1169,0.019837925687458,0.019837925687458,-5.3767686655881,0.83830571309431,0.048385184603557,0.27264105987772
0.0059569918235279,1,1268,0.045,0.045,-5.3754865785414,0.11817074661758,0.11648926283171,-0.8150920105957
0.0059569915870426,1,1219,0.045,0.045,-5.3754865761882,0.1181707373351,0.1164892665018,0.8150920110416
0.0053066174368869,1,1262,0.045,0.045,-5.3685192337929,0.34677358664619,0.14780728664555,-0.27264925307326
0.0053066175780833,1,1185,0.045,0.045,-5.3685192311443,0.346773576343,0.14780729043363,0.27264925436792
0.0048703484449062,1,1239,0.02327076533368,0.02327076533368,-5.3638113081376,0.60067334962996,0.056757964228487,-0.81510132356346
0.0048703496858929,1,1204,0.02327076858581,0.02327076858581,-5.3638113020059,0.60067333897743,0.056757972160513,0.81510132486057
0.0054341588409578,1,1254,0.043725491977918,0.043725491977918,-5.3552699825459,0.35405455400318,0.10664754140956,-0.81510540200997
0.0054341595748265,1,1212,0.043725496126701,0.043725496126701,-5.3552699746568,0.35405453687328,0.10664755152854,0.81510540323738
0.0041503718104804,1,1224,0.0066658347491659,0.0066658347491659,-5.3498668168954,0.85439032750071,0.016258133534551,-0.815103423759
0.0041503724890478,1,1196,0.006665835796851,0.006665835796851,-5.3498668150337,0.85439032447574,0.016258136089881,0.81510342431403
0.0038795231306802,1,1233,0.033063039269539,0.033063039269539,-5.3487926670005,0.82224903348751,0.080641559193998,-0.27265548252575
0.0038795236486639,1,1170,0.033063042364076,0.033063042364076,-5.3487926604717,0.82224902855538,0.08064156674165,0.27265548507207
0.0046109810452187,1,1248,0.045,0.045,-5.347414845591,0.57701775445706,0.13118684310359,-0.27265962426476
0.0046109811721963,1,1178,0.045,0.045,-5.3474148400503,0.57701774839432,0.13118684903481,0.27265962630817
0.0057008447510143,1,1277,0.045,0.045,-5.3380346221673,0.11326037528287,0.11335246714354,-0.27266246845103
0.0057008444172472,1,1193,0.045,0.045,-5.3380346219724,0.1132603713251,0.11335246319686,0.27266246877757
0.0058285051076965,1,1269,0.045,0.045,-5.3289552629462,0.11571973735893,0.11589986295739,-0.81511558432584
0.0058285047109889,1,1220,0.045,0.045,-5.3289552595729,0.1157197293534,0.11589985515232,0.81511558478598
0.0047403581011721,1,1240,0.038784645611029,0.038784645611029,-5.3278638431753,0.58886025829051,0.094596696612266,-0.81511879347518
0.0047403592333554,1,1205,0.03878465249224,0.03878465249224,-5.327863828898,0.58886024407416,0.094596713395708,0.81511879537383
0.0051797903426543,1,1263,0.045,0.045,-5.3269143258956,0.33953189181604,0.19003773690398,-0.27266984493955
0.0051797900119821,1,1186,0.045,0.045,-5.3269143247432,0.33953188588298,0.19003773846848,0.27266984585791
0.0040146151550398,1,1225,0.019997463421694,0.019997463421694,-5.321595856446,0.83832627637983,0.048774301028522,-0.81511776060287
0.0040146166838531,1,1197,0.019997468151179,0.019997468151179,-5.3215958469178,0.83832626867115,0.048774312563852,0.81511776228219
0.0037440148100902,1,1234,0.045,0.045,-5.320816797613,0.8061928358632,0.11289758127497,-0.27266999544834
0.0037440148046011,1,1171,0.045,0.045,-5.3208167893441,0.80619283041441,0.11289759058904,0.27266999822217
0.0053064638898945,1,1255,0.045,0.045,-5.3132315424635,0.34680323419382,0.1493068018942,-0.81512595547773
0.0053064639056525,1,1213,0.045,0.045,-5.3132315318342,0.34680321853031,0.14930681446427,0.81512595677238
0.0044815424799872,1,1249,0.045,0.045,-5.3118397154358,0.56521632686949,0.16866835705333,-0.27267722145635
0.0044815418455049,1,1179,0.045,0.045,-5.3118397126598,0.56521632490891,0.16866835906863,0.27267722290529
0.0038788904670323,1,1226,0.033329009868127,0.033329009868127,-5.2933243110438,0.82226366075697,0.081290267971041,-0.81513218493021
0.00387889187044,1,1198,0.033329019812984,0.033329019812984,-5.2933242908488,0.82226364607336,0.081290292226791,0.81513218747653
0.0036084998167084,1,1235,0.045,0.045,-5.2928410622915,0.790137130001,0.14515324233208,-0.27268459796751
0.0036084987782523,1,1172,0.045,0.045,-5.2928410579521,0.79013712818974,0.14515324642706,0.27268459993392
0.0055735397335614,1,1278,0.045,0.045,-5.2919816816203,0.11081331701511,0.11084721112821,-0.27268606790182
0.0055735398168777,1,1194,0.045,0.045,-5.2919816811684,0.11081331483963,0.11084720896457,0.27268606811529
0.0046103988722337,1,1241,0.045,0.045,-5.2919159549118,0.57704820639681,0.13243550665427,-0.81513632666922
0.0046103988689581,1,1206,0.045,0.045,-5.2919159366344,0.57704819148553,0.1324355274548,0.81513632871263
0.011140152988824,1,1161,0.012036343590595,0.012036343590595,-5.2877592122411,1.239721901431,0.029356935586816,-0.27269818711615
0.011140326513902,1,1077,0.012036441137193,0.012036441137193,-5.287758988662,1.2397217249503,0.029357173505348,0.27269818764326
0.0050529492815784,1,1264,0.045,0.045,-5.2853094762539,0.33229041062573,0.23226809315301,-0.27269047556925
0.0050529498840063,1,1187,0.045,0.045,-5.2853094745871,0.33229040766711,0.23226809471398,0.2726904761729
0.0057000519723579,1,1270,0.045,0.045,-5.2824238615803,0.11326893885582,0.11336285793687,-0.81513917085549
0.0057000512651609,1,1221,0.045,0.045,-5.2824238599358,0.11326893395498,0.11336285310704,0.81513917118203
0.0043520936662686,1,1250,0.045,0.045,-5.2762646823735,0.55341525534834,0.20614966676619,-0.27269488325364
0.0043520945496037,1,1180,0.045,0.045,-5.2762646791512,0.55341525518394,0.20614966863928,0.27269488421074
0.0051788006188317,1,1256,0.045,0.045,-5.2711928450672,0.33955254665086,0.1919662084886,-0.81514654734401
0.0051787992918813,1,1214,0.045,0.045,-5.2711928397033,0.33955253790641,0.19196621469358,0.81514654826238
0.010198350876187,1,1162,0.036317697083814,0.036317697083814,-5.2679095463265,1.1839245830027,0.088579748984912,-0.27270778827606
0.010198476377579,1,1078,0.036317958702128,0.036317958702128,-5.2679089428693,1.183924116872,0.088580387078362,0.27270778976009
0.0037431981535406,1,1227,0.045,0.045,-5.265052173023,0.80620250035828,0.11380603133709,-0.81514669785281
0.0037431980274793,1,1199,0.045,0.045,-5.2650521477002,0.80620248267008,0.11380606153556,0.81514670062663
0.0034729781640858,1,1236,0.045,0.045,-5.2648654628991,0.77408192263188,0.17740853740258,-0.27269929093464
